,ID,aspect,strdist,basarea,basin,curvature,curve_cont,curve_prof,curves,drop,rockdist,flowdir,fos,lith,elev,cohesion,slide,scarpdist,scarps,frictang,slope,slopeleg,woods,specwt
15889,15890,193.3343,121.6553,5068000,17,0.3052368,-0.112238,0.1929988,0.1174445,18.33333,0,8,4.547344,1,815.5266,50,0,40.0,0.0,45,10.64166,180.0,1,25
15890,15891,161.6917,101.9804,5068000,17,0.8976288,-0.2201591,0.6774697,0.1180994,23.33333,0,2,5.059353,1,815.8826,50,0,20.0,0.0,45,10.47015,163.2455,1,25
15891,15892,120.9111,82.46211,5068000,17,0.8833008,-0.1868186,0.6964822,0.1750876,30.0,0,2,5.033367,1,813.2028,50,0,0.0,1.0,45,15.38248,152.111,1,25
15892,15893,102.3142,63.24555,5068000,17,2.862366,-2.026426,0.8359396,0.282975,73.33334,0,2,4.08287,1,807.8145,50,1,0.0,1.0,45,27.09247,144.8528,1,25
15893,15894,97.78946,44.72136,5068000,17,8.789001,-7.560619,1.228382,0.6148368,217.5,0,1,2.026347,1,794.3855,50,1,0.0,1.0,45,53.37915,140.0,1,25
15894,15895,100.3429,28.28427,5068000,17,-8.516708,7.060068,-1.45664,0.6236439,70.0,0,1,1.416112,1,750.8777,50,1,0.0,1.0,45,54.99704,136.619,0,25
15895,15896,115.0233,20.0,5068000,17,-4.473831,3.950517,-0.5233138,0.2187495,7.5,0,4,0.321586,3,736.4216,10,1,20.0,0.0,17,23.25873,134.1641,0,20
15896,15897,246.9946,0.0,5068000,17,-1.466171,1.199418,-0.2667528,0.1337285,11.66667,0,8,0.8979979,3,737.8522,10,1,20.0,0.0,17,8.979059,172.3155,0,20
15897,15898,268.5398,0.0,5068000,17,2.19516,-0.849402,1.345758,0.1635119,32.5,0,16,1.266487,3,744.7922,10,1,28.28427,0.0,17,12.96382,190.8801,1,20
15898,15899,265.8612,20.0,5068000,17,1.509216,-0.4290698,1.080147,0.08333595,21.66667,0,8,1.00789,3,748.3517,10,1,20.0,0.0,17,8.403172,209.7367,1,20
15899,15900,247.9635,20.0,5068000,17,0.9523926,-0.5358034,0.4165892,0.07118136,15.0,0,4,1.309551,3,750.0001,10,1,28.28427,0.0,17,5.29388,228.8061,1,20
15900,15901,246.9869,20.0,5068000,17,-0.09155273,-0.02779351,-0.1193462,0.04922715,15.0,0,8,1.650693,3,750.9229,10,1,44.72136,0.0,17,4.950393,256.3193,1,20
15901,15902,265.3251,28.28427,5068000,17,-0.07315063,0.08974367,0.01659303,0.06633109,8.333333,0,8,1.741871,3,752.7137,10,1,44.72136,0.0,17,6.049452,292.1077,1,20
15902,15903,281.3428,20.0,5068000,17,-0.5619049,0.5124935,-0.0494114,0.1042855,10.0,0,16,1.696171,3,755.0676,10,1,28.28427,0.0,17,8.375243,323.4018,1,20
15903,15904,291.3694,20.0,5068000,17,0.436142,-0.08185714,0.3542848,0.1285389,20.0,0,16,1.396852,3,759.1892,10,1,20.0,0.0,17,10.48421,358.4674,1,20
15904,15905,289.299,0.0,5068000,17,-0.04878235,0.176834,0.1280517,0.1379273,18.33333,0,32,1.320747,3,762.7538,10,1,20.0,0.0,17,13.38136,390.794,1,20
15905,15906,279.5,0.0,5068000,17,-0.2892609,-0.02019062,-0.3094515,0.1537406,23.33333,0,32,1.216407,3,767.3847,10,1,28.28427,0.0,17,14.77712,425.5764,1,20
15906,15907,269.2345,0.0,5068000,17,0.122467,-0.1046854,0.01778163,0.1471779,22.5,0,16,1.201879,3,772.3495,10,1,20.0,0.0,17,12.9328,461.8726,1,20
15907,15908,265.9294,0.0,5068000,17,0.3110962,-0.1697945,0.1413017,0.1291683,20.0,0,16,1.250825,3,776.7692,10,1,20.0,0.0,17,11.17654,499.1298,1,20
15908,15909,262.3332,0.0,5068000,17,0.7438049,-0.488641,0.2551639,0.08814646,17.5,0,16,1.234394,3,780.5414,10,1,20.0,0.0,17,9.431956,531.7888,1,20
15909,15910,251.1217,0.0,5068000,17,-1.142853,0.7043595,-0.4384933,0.1051605,7.5,0,16,1.660331,3,782.3426,10,1,20.0,0.0,17,9.366539,531.4352,1,20
15910,15911,257.9811,0.0,5068000,17,-0.8236237,0.8398703,0.01624667,0.1909877,20.0,0,16,1.854368,3,786.5324,10,1,0.0,1.0,17,15.02812,531.4968,1,20
15911,15912,264.27,0.0,5068000,17,1.352966,-0.5984374,0.7545289,0.2072536,37.5,0,16,0.9655268,3,794.4692,10,1,0.0,1.0,17,18.26287,531.916,1,20
15912,15913,261.3216,20.0,5068000,17,1.267563,-0.7502602,0.5173026,0.1274097,27.5,0,16,0.7996612,3,800.0191,10,1,0.0,1.0,17,12.11487,532.666,1,20
15913,15914,255.2279,20.0,5068000,17,0.1775665,0.031433,0.2089995,0.08665901,15.0,0,8,1.180764,3,802.2689,10,1,20.0,0.0,17,8.636022,519.5945,1,20
15914,15915,260.7117,28.28427,5068000,17,-0.5806427,0.3470358,-0.2336069,0.1138931,15.0,0,8,1.42024,3,805.1061,10,1,0.0,1.0,17,11.40041,491.9349,1,20
15915,15916,264.9345,44.72136,5068000,17,-0.8333588,0.2888671,-0.5444916,0.1541885,20.0,0,16,1.13631,3,809.4233,10,1,0.0,1.0,17,13.19618,463.2022,1,20
15916,15917,269.6096,56.56854,5068000,17,0.1131287,-0.1392633,-0.02613465,0.1630404,27.5,0,16,1.052923,3,814.9409,10,1,0.0,1.0,17,13.05541,431.228,1,20
15917,15918,271.6085,72.11102,5068000,17,1.037796,-0.8057517,0.2320443,0.1059979,22.5,0,16,1.064048,3,819.8974,10,1,0.0,1.0,17,9.958464,400.724,1,20
15918,15919,263.2544,89.44272,5068000,17,-0.4529419,0.1808583,-0.2720836,0.06449724,8.333333,0,32,1.492379,3,821.573,10,1,0.0,1.0,17,6.970181,369.7056,1,20
15919,15920,256.7782,107.7033,5068000,17,-0.8386078,0.5998535,-0.2387543,0.1121173,10.0,0,16,2.215153,3,823.9636,10,1,20.0,0.0,17,11.80413,340.5959,1,20
15920,15921,251.5346,126.4911,5068000,17,-1.340805,0.3589468,-0.9818583,0.1628771,22.5,0,16,1.358978,3,828.6585,10,1,20.0,0.0,17,15.90888,311.127,1,20
15921,15922,236.8295,126.4911,5068000,17,0.3756256,-0.3416108,0.03401479,0.1451434,27.5,0,16,1.180657,3,834.1766,10,0,0.0,1.0,17,11.99531,282.6961,1,20
15922,15923,222.0339,107.7033,5068000,17,0.008239746,0.02446702,0.03270677,0.1007846,13.33333,0,8,1.642682,15,836.6013,10,0,20.0,0.0,17,9.309187,251.9253,0,22
15923,15924,219.7141,89.44272,5068000,17,-0.05226135,0.1746272,0.1223659,0.1075423,15.0,0,8,1.707543,15,838.7917,10,0,40.0,0.0,17,10.08923,223.6068,0,22
15924,15925,204.8519,72.11102,5068000,17,0.288681,0.07552451,0.3642055,0.1144092,15.0,0,8,1.591448,15,840.8997,10,0,40.0,0.0,17,10.0612,198.6021,0,22
15925,15926,190.4842,56.56854,5068000,17,0.1097565,-0.05396442,0.05579205,0.1149248,17.5,0,4,1.551033,15,841.6432,10,0,20.0,0.0,17,10.59148,178.2238,0,22
15926,15927,170.6269,40.0,5068000,17,0.9269409,-0.4305296,0.4964113,0.1342449,31.66667,0,2,1.297186,15,842.3599,10,0,0.0,1.0,17,12.12273,160.0,1,22
15927,15928,151.1365,20.0,5068000,17,1.814346,-0.9628311,0.8515152,0.1976577,37.5,0,4,0.9691123,3,840.9052,10,1,0.0,1.0,17,14.71647,141.6552,1,20
15928,15929,166.8569,0.0,5068000,17,-2.438568,1.06243,-1.376138,0.1288759,12.5,0,4,0.999329,3,836.4042,10,1,20.0,0.0,17,9.704812,126.4911,1,20
15929,15930,261.3575,0.0,5068000,17,-2.101242,1.55772,-0.5435225,0.1711467,18.33333,0,8,1.557497,3,839.06,10,1,20.0,0.0,17,11.56011,154.1641,1,20
15930,15931,276.006,20.0,5068000,17,0.7078094,0.1181227,0.8259321,0.2593371,40.0,0,16,0.9165251,3,847.3053,10,1,0.0,1.0,17,20.82539,172.5063,1,20
15931,15932,272.7309,28.28427,5068000,17,2.568359,-1.027365,1.540994,0.2089075,42.5,0,16,0.8570254,3,856.2397,10,1,0.0,1.0,17,18.99448,200.9263,1,20
15932,15933,258.4901,44.72136,5068000,17,1.442322,-0.1884492,1.253873,0.1297719,30.0,0,8,0.8163382,3,860.7632,10,0,0.0,1.0,17,13.43296,232.9512,0,20
15933,15934,232.349,56.56854,5068000,17,1.03775,-0.25391,0.7838402,0.1421464,25.0,0,4,0.9517282,3,864.0297,10,0,20.0,0.0,17,12.09496,266.853,0,20
15934,15935,218.692,72.11102,5068000,17,-0.3924255,0.1402926,-0.2521329,0.150875,23.33333,0,8,1.052526,3,865.756,10,0,28.28427,0.0,17,13.26799,301.9804,0,20
15935,15936,219.5382,80.0,5068000,17,-0.06703186,-0.008102271,-0.07513413,0.1611129,25.0,0,8,1.043461,3,868.9561,10,0,40.0,0.0,17,14.02883,327.5678,0,20
15936,15937,212.5175,82.46211,5068000,17,0.4631042,-0.259739,0.2033652,0.1439232,25.0,0,8,1.038325,15,872.2216,10,0,44.72136,0.0,17,12.40746,330.101,0,22
15937,15938,211.8411,89.44272,54400,34,0.1782532,-0.2516725,-0.07341934,0.1313517,20.0,0,8,1.154138,15,874.1891,10,0,56.56854,0.0,17,11.43407,333.2917,0,22
15938,15939,218.4413,100.0,54400,34,0.3489227,-0.2998323,0.04909037,0.1265906,23.33333,0,8,1.193851,15,876.7646,10,0,60.0,0.0,17,10.91409,337.3127,0,22
15939,15940,212.6196,100.0,54400,34,0.4671326,-0.2436479,0.2234846,0.0994588,20.0,0,8,1.15279,15,879.018,10,0,40.0,0.0,17,9.230021,342.4189,0,22
15940,15941,160.887,101.9804,19600,33,1.463409,-0.721647,0.7417624,0.1094693,28.33333,0,2,1.365578,15,880.0377,10,0,20.0,0.0,17,10.24457,348.9697,0,22
15941,15942,142.1638,107.7033,19600,33,-1.012329,0.2215361,-0.790793,0.2070709,26.66667,0,2,1.48857,15,874.9781,10,0,0.0,1.0,17,17.77793,357.4509,0,22
15942,15943,161.388,116.619,19600,33,-1.886276,0.7754253,-1.110851,0.1760794,15.0,0,2,0.9129863,3,870.4864,10,1,0.0,1.0,17,19.00573,368.4714,1,20
15943,15944,184.7518,120.0,19600,33,-1.146103,0.9495219,-0.196581,0.1898755,20.0,0,4,1.168324,3,869.9692,10,1,20.0,0.0,17,21.70469,382.6938,1,20
15944,15945,197.8365,120.0,19600,33,-2.201523,1.789658,-0.4118652,0.261544,25.0,0,4,1.443497,3,870.1339,10,1,20.0,0.0,17,25.36664,400.6659,1,20
15946,15947,227.9331,100.0,106000,29,-0.5008545,0.2236269,-0.2772276,0.1594339,20.0,0,8,3.324618,17,560.9642,20,0,189.7367,0.0,25,13.21431,897.3214,0,23
15947,15948,239.0035,84.85281,106000,29,-0.2200165,0.2330896,0.01307309,0.1800381,25.0,0,8,1.860494,17,565.2274,20,0,170.8801,0.0,25,14.9127,875.3277,0,23
15948,15949,242.8007,72.11102,106000,29,1.015381,-0.2335193,0.7818615,0.1919064,31.66667,0,8,1.50858,17,571.2183,20,0,152.3155,0.0,25,17.97742,854.8633,0,23
15949,15950,235.5526,56.56854,106000,29,-0.2864075,0.4435693,0.1571618,0.2058404,31.66667,0,8,1.332093,17,576.1078,20,0,134.1641,0.0,25,19.67607,836.0154,0,23
15950,15951,227.3891,44.72136,106000,29,0.03645325,0.361695,0.3981482,0.2359853,33.33333,0,8,1.245672,17,581.7256,20,0,116.619,0.0,25,21.60117,818.8583,1,23
15951,15952,212.801,28.28427,106000,29,0.6770935,0.2638808,0.9409744,0.2512912,38.33333,0,8,1.191107,17,587.2755,20,0,100.0,0.0,25,22.48343,792.5226,1,23
15952,15953,191.6701,20.0,106000,29,1.186478,-0.2564827,0.9299949,0.2810747,47.5,0,4,1.226537,17,590.1055,20,0,84.85281,0.0,25,22.87408,763.6753,0,23
15953,15954,190.1035,20.0,106000,29,-1.98201,1.051314,-0.930696,0.249304,31.66667,0,8,1.30248,17,589.2944,20,0,72.11102,0.0,25,21.9003,736.0086,0,23
15954,15955,214.0381,0.0,106000,29,-2.691864,0.8962067,-1.795657,0.2086958,28.33333,0,8,1.489819,17,591.755,20,0,56.56854,0.0,25,21.14779,707.938,0,23
15955,15956,224.7854,0.0,106000,29,-0.7892609,0.182388,-0.6068729,0.2281621,32.5,0,16,1.423396,17,598.5236,20,0,44.72136,0.0,25,21.98336,681.2179,0,23
15956,15957,223.3645,20.0,106000,29,-1.412903,0.6480255,-0.7648774,0.2336812,25.0,0,16,1.597629,17,603.8278,20,0,40.0,0.0,25,21.58326,656.0702,0,23
15957,15958,223.3968,40.0,106000,29,-0.2054138,-0.05338139,-0.2587952,0.2166797,30.0,0,8,1.663177,17,609.9959,20,0,44.72136,0.0,25,20.5184,632.7517,0,23
15958,15959,223.4227,44.72136,106000,29,-0.3407745,0.3560169,0.0152424,0.2085124,28.33333,0,8,1.564534,17,614.9095,20,0,56.56854,0.0,25,21.22751,611.5516,0,23
15959,15960,223.1869,28.28427,10800,36,-1.290848,1.000474,-0.2903738,0.2525238,31.66667,0,8,1.473619,17,619.9888,20,0,56.56854,0.0,25,23.71053,591.6061,0,23
15960,15961,221.5557,20.0,389200,27,-0.6169281,0.3157834,-0.3011447,0.3013464,36.66667,0,8,1.291571,17,626.6307,20,0,44.72136,0.0,25,23.6522,568.0302,0,23
15961,15962,221.3092,0.0,389200,27,1.872879,-0.7532409,1.119638,0.2442922,48.33333,0,8,1.136115,17,634.1484,20,0,40.0,0.0,25,24.89055,546.7143,1,23
15962,15963,216.2893,0.0,389200,27,-2.198303,1.664445,-0.5338578,0.2987215,38.33333,0,8,1.100236,17,637.411,20,0,40.0,0.0,25,27.505,528.1184,1,23
15963,15964,209.5883,20.0,389200,27,0.7238464,-0.1994378,0.5244086,0.3484456,55.0,0,4,1.041854,17,644.3406,20,0,44.72136,0.0,25,28.57976,512.7552,1,23
15964,15965,206.1623,20.0,389200,27,1.716507,-1.326744,0.3897626,0.3360907,65.0,0,4,0.8724682,17,650.1711,20,0,56.56854,0.0,25,27.04881,501.1286,1,23
15965,15966,202.5252,0.0,389200,27,1.162277,-0.9923988,0.1698784,0.2623802,60.0,0,8,0.7951418,17,654.1687,20,0,72.11102,0.0,25,23.2423,493.6308,1,23
15966,15967,201.114,0.0,389200,27,-0.04527283,0.01766625,-0.02760658,0.2160017,40.0,0,8,0.853779,17,656.3358,20,0,63.24555,0.0,25,21.69217,481.9189,1,23
15967,15968,201.6382,0.0,389200,27,-1.023422,0.7580233,-0.2653989,0.2532644,32.5,0,4,1.021617,17,658.5165,20,0,56.56854,0.0,25,23.27362,464.9658,1,23
15968,15969,195.1889,20.0,389200,27,0.3518829,0.06826444,0.4201474,0.2569426,37.5,0,4,1.142867,17,662.0642,20,0,44.72136,0.0,25,23.23424,451.6581,1,23
15969,15970,188.8541,28.28427,389200,27,-0.146225,0.01498855,-0.1312364,0.2291235,35.0,0,4,1.224008,17,663.548,20,0,40.0,0.0,25,20.72517,443.0172,1,23
15970,15971,189.8726,44.72136,389200,27,-0.114502,0.03262418,-0.08187778,0.1773572,30.0,0,8,1.285797,17,665.0308,20,0,40.0,0.0,25,17.29119,440.0,1,23
15971,15972,196.511,44.72136,389200,27,-0.3577118,0.1593018,-0.1984099,0.166444,22.5,0,4,1.360482,17,666.257,20,0,28.28427,0.0,25,16.155,443.0172,1,23
15972,15973,203.2381,28.28427,389200,27,-0.1644745,0.1994271,0.03495264,0.1935713,27.5,0,4,1.487831,17,668.4232,20,0,20.0,0.0,25,17.45574,451.6581,1,23
15973,15974,206.7731,20.0,389200,27,-0.7294159,0.5386449,-0.190771,0.1902726,26.66667,0,8,1.557174,17,670.5625,20,0,0.0,1.0,25,19.00205,464.9658,1,23
15974,15975,215.077,0.0,389200,27,-2.383347,1.10075,-1.282597,0.2296154,25.0,0,8,1.633605,17,673.1752,20,1,0.0,1.0,25,20.74551,481.9189,1,23
15975,15976,227.3311,0.0,389200,27,-0.1729279,-0.2166989,-0.3896268,0.2413967,35.0,0,8,1.544872,17,679.9527,20,1,0.0,1.0,25,22.39217,501.6933,1,23
15976,15977,234.4908,20.0,389200,27,-1.344879,0.406648,-0.9382312,0.238377,35.0,0,8,1.307435,17,686.1038,20,1,0.0,1.0,25,22.8435,523.6954,1,23
15977,15978,230.1812,40.0,389200,27,0.1432953,-0.365059,-0.2217637,0.2138643,35.0,0,16,1.278924,17,693.4891,20,1,0.0,1.0,25,19.23098,547.5093,1,23
15978,15979,208.853,28.28427,389200,27,0.6124115,-0.1473905,0.465021,0.1433164,23.33333,0,8,1.525247,17,697.7716,20,0,20.0,0.0,25,13.02153,546.5809,0,23
15979,15980,199.9963,20.0,389200,27,-0.8998718,0.373764,-0.5261078,0.1033347,13.33333,0,8,2.16585,17,698.3975,20,0,28.28427,0.0,25,10.64211,546.2621,0,23
15980,15981,209.6275,20.0,389200,27,-0.1897125,0.1793651,-0.01034743,0.1054998,13.33333,0,8,3.064467,17,700.5999,20,0,44.72136,0.0,25,10.45294,546.4655,0,23
15981,15982,202.2713,20.0,389200,27,0.1813354,0.1498989,0.3312344,0.09993099,11.66667,0,8,4.169387,17,702.2765,20,0,56.56854,0.0,25,9.99285,547.1436,0,23
15982,15983,187.1614,0.0,389200,27,-1.235886,1.066318,-0.1695677,0.07663751,8.333333,0,8,5.301517,17,702.3519,20,0,56.56854,0.0,25,8.85927,548.2787,0,23
15983,15984,192.9037,0.0,389200,27,-0.9135132,0.5208802,-0.3926331,0.06446782,2.5,0,16,6.754933,17,702.8857,20,0,44.72136,0.0,25,7.40821,549.8783,0,23
15984,15985,221.3992,0.0,389200,27,-0.866333,0.4202547,-0.4460783,0.08196729,5.0,0,16,5.76066,17,704.2698,20,0,28.28427,0.0,25,8.215929,551.9725,0,23
15985,15986,235.7509,20.0,389200,27,-0.7892456,0.2161556,-0.57309,0.107124,10.0,0,16,3.286775,17,706.767,20,0,20.0,0.0,25,9.862376,554.6146,0,23
15986,15987,242.9442,28.28427,389200,27,-1.073471,0.1657661,-0.907705,0.1142294,15.0,0,16,2.259162,17,709.9798,20,0,20.0,0.0,25,11.05199,557.8835,0,23
15987,15988,236.9331,44.72136,389200,27,-0.4146729,-0.0354624,-0.4501353,0.1122077,17.5,0,16,2.136484,17,713.7808,20,0,28.28427,0.0,25,10.56372,561.8879,0,23
15988,15989,238.2761,63.24555,389200,27,-1.228119,1.013694,-0.2144253,0.1539387,12.5,0,16,3.112103,17,716.597,20,0,44.72136,0.0,25,14.9859,562.9557,0,23
15989,15990,237.5077,82.46211,389200,27,0.07234192,0.2117946,0.2841365,0.2178018,30.0,0,16,2.649181,17,722.8591,20,0,63.24555,0.0,25,18.91759,529.6444,0,23
15990,15991,227.0336,72.11102,124000,35,1.191513,-0.5015643,0.6899488,0.1993341,33.33333,0,8,1.7365,17,728.5789,20,0,82.46211,0.0,25,16.71958,497.6229,0,23
15991,15992,212.9414,63.24555,124000,35,1.045242,-0.4068492,0.6383931,0.1646205,33.33333,0,8,1.504694,17,732.2222,20,0,101.9804,0.0,25,14.6062,467.1863,0,23
15992,15993,206.3302,60.0,64400,32,0.2077332,-0.1918039,0.01592921,0.1855419,30.0,0,4,1.489865,17,733.8785,20,0,101.9804,0.0,25,15.95951,438.6719,0,23
15993,15994,207.4105,63.24555,64400,32,-0.1532288,0.1280149,-0.02521386,0.2038013,30.0,0,8,1.418453,17,736.1992,20,0,82.46211,0.0,25,18.46302,412.4355,0,23
15994,15995,205.0081,72.11102,64400,32,-0.6541595,0.380704,-0.2734556,0.2135229,30.0,0,8,1.337127,17,738.8445,20,0,63.24555,0.0,25,18.53656,388.8077,0,23
15995,15996,183.9958,84.85281,64400,32,1.530441,-0.137211,1.39323,0.1788808,30.0,0,8,1.389454,17,742.2092,20,0,44.72136,0.0,25,16.25901,368.0351,0,23
15996,15997,149.0397,100.0,5068000,17,0.3956604,-0.002064162,0.3935962,0.2094828,35.0,0,2,1.703957,17,739.9045,20,0,28.28427,0.0,25,18.68284,350.2275,0,23
15997,15998,136.3044,113.1371,5068000,17,-0.5280914,0.3303485,-0.1977429,0.2344109,36.66667,0,2,0.8449365,3,734.7404,10,0,20.0,0.0,17,21.49989,335.3389,1,20
15998,15999,133.9923,128.0625,5068000,17,0.5031891,-0.1419974,0.3611917,0.232772,35.0,0,2,0.7142217,3,729.8499,10,0,20.0,0.0,17,20.87463,323.1956,1,20
15999,16000,140.011,144.222,5068000,17,-0.880188,0.393895,-0.486293,0.2151838,33.33333,0,2,0.7319785,3,723.9238,10,0,28.28427,0.0,17,19.8184,313.5606,1,20
16000,16001,156.8118,152.3155,5068000,17,-0.8871307,0.01787377,-0.869257,0.1921344,27.5,0,4,0.7729156,3,719.9201,10,0,44.72136,0.0,17,19.00993,306.2106,1,20
16001,16002,155.7333,134.1641,5068000,17,1.840591,-0.7318628,1.108729,0.2201435,38.33333,0,2,0.913712,3,719.3405,10,0,40.0,0.0,17,20.07362,301.0099,1,20
16002,16003,150.8992,116.619,5068000,17,-1.651123,0.9473431,-0.70378,0.2264158,25.0,0,4,0.9308742,3,713.4475,10,0,44.72136,0.0,17,19.38706,297.9899,0,20
16003,16004,166.736,100.0,5068000,17,-0.9608002,0.6594967,-0.3013034,0.1474118,15.0,0,4,1.013874,3,711.5875,10,0,56.56854,0.0,17,14.97631,297.4557,0,20
16004,16005,165.2511,84.85281,5068000,17,-0.2519684,0.5179263,0.265958,0.1385008,18.33333,0,2,1.28964,15,711.3351,10,0,72.11102,0.0,17,13.1652,298.3852,0,22
16005,16006,155.6906,72.11102,5068000,17,0.08908081,0.01874309,0.1078239,0.1355789,20.0,0,4,1.2535,15,710.0071,10,0,89.44272,0.0,17,12.56401,304.0775,0,22
16006,16007,166.1971,56.56854,5068000,17,-0.3635559,0.07497804,-0.2885779,0.1125507,17.5,0,4,1.171303,15,708.5137,10,0,107.7033,0.0,17,10.06895,314.5584,0,22
16007,16008,154.1865,40.0,5068000,17,0.7103729,-0.06199887,0.6483741,0.09358072,16.66667,0,2,1.291643,15,708.5364,10,0,121.6553,0.0,17,8.950385,332.318,0,22
16008,16009,139.3991,20.0,5068000,17,-0.4033813,0.3677379,-0.0356435,0.1059865,10.0,0,4,1.518031,3,705.7654,10,1,126.4911,0.0,17,8.892925,356.3644,0,20
16009,16010,203.9178,0.0,5068000,17,-1.870636,0.8486942,-1.021942,0.04301015,1.666667,0,8,2.507444,3,704.1476,10,1,134.1641,0.0,17,7.586093,384.8528,0,20
16010,16011,225.8862,0.0,5068000,17,-1.033737,0.6873046,-0.3464326,0.1316377,12.5,0,16,4.061629,3,707.1012,10,1,144.222,0.0,17,12.336,416.2278,0,20
16011,16012,197.6667,20.0,5068000,17,0.8153534,-0.04350334,0.77185,0.1064257,15.0,0,16,2.19859,3,710.5189,10,1,152.3155,0.0,17,9.621978,449.4854,0,20
16012,16013,175.2268,40.0,5068000,17,-0.4238281,0.2840945,-0.1397337,0.08453544,10.0,0,4,2.393612,3,709.9761,10,1,161.2451,0.0,17,8.798931,484.0212,0,20
16013,16014,182.6335,60.0,5068000,17,-0.3131409,0.3098024,-0.00333852,0.09775682,10.0,0,4,2.270889,3,709.9821,10,1,172.0465,0.0,17,9.223063,519.4667,0,20
16014,16015,208.2159,56.56854,5068000,17,-1.330154,0.7329679,-0.5971865,0.1152882,10.0,0,4,2.237593,3,710.0036,10,1,184.3909,0.0,17,12.09309,539.6619,0,20
16015,16016,219.3011,44.72136,5068000,17,-0.2141266,0.2160482,0.001921644,0.1857078,20.0,0,4,1.748451,3,713.6306,10,1,172.0465,0.0,17,15.64644,537.9646,1,20
16016,16017,225.1447,40.0,5068000,17,-0.6468353,0.2961945,-0.3506408,0.1786354,26.66667,0,8,1.175973,3,717.1516,10,1,156.205,0.0,17,17.90076,529.8484,1,20
16017,16018,225.7177,28.28427,5068000,17,-0.4228516,0.1526881,-0.2701635,0.2003445,30.0,0,8,0.9470668,3,722.3667,10,1,141.4214,0.0,17,17.8568,523.0864,1,20
16018,16019,219.3313,20.0,5068000,17,0.4945526,-0.529871,-0.0353184,0.1487604,25.0,0,8,0.9585199,3,726.5884,10,1,128.0625,0.0,17,13.94434,517.4786,1,20
16019,16020,240.161,20.0,5068000,17,-2.334946,1.161485,-1.173461,0.1683534,20.0,0,8,1.159665,3,728.8706,10,1,113.1371,0.0,17,16.34375,512.8613,1,20
16020,16021,252.0709,0.0,5068000,17,-0.7310486,0.08515975,-0.6458888,0.2435569,37.5,0,16,0.9544156,3,736.5786,10,1,100.0,0.0,17,20.90412,509.1072,1,20
16021,16022,252.5777,0.0,5068000,17,0.4694366,-0.2547935,0.2146431,0.2311209,37.5,0,16,0.7809031,3,744.501,10,1,89.44272,0.0,17,20.11893,506.1234,1,20
16022,16023,253.3399,20.0,5068000,17,0.1158905,-0.002773173,0.1131173,0.2221026,32.5,0,16,0.7499175,3,751.2253,10,1,82.46211,0.0,17,19.48052,493.9744,1,20
16023,16024,256.6447,28.28427,5068000,17,-0.06448364,0.05755444,-0.006929201,0.2234889,32.5,0,16,0.6822654,3,758.1824,10,1,80.0,0.0,17,20.67695,469.0066,1,20
16024,16025,256.2128,40.0,5068000,17,-0.230423,0.1486684,-0.0817546,0.2358731,35.0,0,16,0.6620244,3,765.5217,10,1,80.0,0.0,17,21.57093,445.7187,1,20
16025,16026,253.8822,44.72136,5068000,17,0.1157074,-0.255861,-0.1401536,0.2322595,37.5,0,16,0.7035182,3,773.2609,10,1,60.0,0.0,17,19.77859,421.2451,1,20
16026,16027,258.0218,56.56854,5068000,17,-0.3198853,0.6353551,0.3154698,0.2490406,32.5,0,16,0.7369193,3,780.026,10,1,40.0,0.0,17,22.50903,384.222,1,20
16027,16028,258.3692,72.11102,5068000,17,-0.2150879,0.2116161,-0.003471824,0.2931412,47.5,0,16,0.6301206,3,789.5779,10,1,20.0,0.0,17,27.35253,348.0625,1,20
16028,16029,249.2433,84.85281,5068000,17,1.375473,-0.9858771,0.3895959,0.2459667,50.0,0,16,0.5738927,3,799.6798,10,1,0.0,1.0,17,22.3249,313.1371,1,20
16029,16030,230.4282,100.0,5068000,17,0.004821777,-0.09604309,-0.09122132,0.1475174,28.33333,0,8,2.830174,1,804.329,50,0,0.0,1.0,45,15.02611,280.0,1,25
16030,16031,214.9304,113.1371,5068000,17,-0.2440186,0.3535115,0.1094929,0.1448798,16.66667,0,8,4.475885,1,807.2969,50,0,0.0,1.0,45,13.32186,249.4427,1,25
16031,16032,205.926,128.0625,5068000,17,0.07174683,0.08447794,0.1562248,0.1481739,17.5,0,4,6.142157,1,809.8732,50,0,20.0,0.0,45,12.70764,222.4621,1,25
16032,16033,194.9787,120.0,5068000,17,0.4884033,-0.1470079,0.3413955,0.131524,20.0,0,4,5.523506,1,811.7041,50,0,40.0,0.0,45,11.40208,200.0,1,25
16033,16034,163.1697,100.0,5068000,17,0.928894,-0.1037996,0.8250945,0.1315722,20.0,0,2,5.238883,1,812.0362,50,0,28.28427,0.0,45,11.46179,182.4621,1,25
16034,16035,133.8463,80.0,5068000,17,-0.152298,0.3121846,0.1598866,0.1597164,20.0,0,1,5.537374,1,808.8438,50,0,20.0,0.0,45,14.18438,169.4427,1,25
16035,16036,109.8051,60.0,5068000,17,2.780685,-3.456279,-0.6755935,0.3253674,87.5,0,1,5.93848,1,804.6215,50,0,0.0,1.0,45,29.90374,160.0,1,25
16036,16037,101.2524,40.0,5068000,17,5.469559,-5.446358,0.02320109,0.6256235,200.0,0,1,1.850879,1,786.7463,50,1,20.0,0.0,45,56.12244,153.1371,0,25
